feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,8,4,linear,0,noiseless,0.20708712055957465,0.5957123158098604,0.007167269120993341
zz,rotation_only,8,4,linear,0,noisy,87.25639922343349,0.83069426657024,0.006602052055596716
zz,rotation_only,8,4,linear,1,noiseless,0.2761986028591742,0.611353180638909,0.10115319587066957
zz,rotation_only,8,4,linear,1,noisy,80.88539651232537,0.8384728454483393,0.06229681269186999
zz,rotation_only,8,4,linear,2,noiseless,0.21263343693183306,0.5936140947881025,0.015586856106827354
zz,rotation_only,8,4,linear,2,noisy,82.9588885436876,0.8733334746547107,0.01265113952858789
zz,rotation_only,8,4,linear,3,noiseless,0.2715586287828131,0.601395453589115,0.1345173890967908
zz,rotation_only,8,4,linear,3,noisy,80.95387092936849,0.8361199524776853,0.10239640320630465
zz,rotation_only,8,4,linear,4,noiseless,0.2162155392103562,0.5853347579686847,0.39817383088110037
zz,rotation_only,8,4,linear,4,noisy,84.61899522342087,0.8102464881645878,0.30455672790622973
zz,rotation_only,8,4,linear,5,noiseless,0.23872880852785908,0.5982074305486441,0.10362717322739133
zz,rotation_only,8,4,linear,5,noisy,81.66978539940915,0.8509670177792297,0.08106070522594412
zz,rotation_only,8,4,linear,6,noiseless,0.28268921550695697,0.617664572279558,0.4628891499784825
zz,rotation_only,8,4,linear,6,noisy,97.67316623701838,0.883384142303455,0.4051128355972417
zz,rotation_only,8,4,linear,7,noiseless,0.1368067917843913,0.5910149980534234,0.004370692218975332
zz,rotation_only,8,4,linear,7,noisy,76.9041108695146,0.8631702101380838,0.0037776398828359313
zz,rotation_only,8,4,linear,8,noiseless,0.1953523451942109,0.5985755197273861,0.09530272007635665
zz,rotation_only,8,4,linear,8,noisy,83.56312756389704,0.8535152318633663,0.09231254675110746
zz,rotation_only,8,4,linear,9,noiseless,0.21390874333333398,0.5944536413941934,0.02660398055982219
zz,rotation_only,8,4,linear,9,noisy,77.6807187636041,0.8564030553183707,0.02584901340422206
